Tipo Servicio,Red Uso,Placa,Fecha Tránsito,Punto de Servicio,Comprobante,Total del Servicio,Saldo Final
Consumo,LIMA EXPRESA,VE-31,2025-11-15,Peaje de Priale Entrada - P6,F400-00072061,-26.4,2251.0
Consumo,LIMA EXPRESA,VE-12,2025-11-15,Peaje de Priale Entrada - P6,F400-00072061,-26.4,2224.6
Consumo,LIMA EXPRESA,VE-20,2025-11-15,Peaje de Priale Entrada - P6,F400-00072061,-26.4,2198.2
Consumo,LIMA EXPRESA,VE-31,2025-11-15,Peaje de Priale Salida - P7,F400-00072061,-26.4,2171.8
Consumo,LIMA EXPRESA,VE-12,2025-11-15,Peaje de Priale Salida - P7,F400-00072061,-26.4,2145.4
Consumo,LIMA EXPRESA,VE-35,2025-11-15,Peaje de Monterrico Entrada - P1,F400-00072061,-26.4,2119.0
Consumo,LIMA EXPRESA,VE-35,2025-11-15,Peaje de Monterrico Salida - P2,F400-00072061,-26.4,2092.6
Consumo,LIMA EXPRESA,VE-10,2025-11-15,Peaje de El Pino - P5,F400-00072061,-39.6,2053.0
Consumo,LIMA EXPRESA,VE-20,2025-11-15,Peaje de Priale Salida - P7,F400-00072061,-26.4,2026.6
Consumo,LIMA EXPRESA,VE-31,2025-11-15,Peaje de Monterrico Entrada - P1,F400-00072061,-26.4,2000.2
Consumo,LIMA EXPRESA,VE-07,2025-11-15,Peaje de El Pino - P5,F400-00072061,-39.6,1960.6
Consumo,LIMA EXPRESA,VE-09,2025-11-15,Peaje de El Pino - P5,F400-00072061,-39.6,1921.0
Consumo,LIMA EXPRESA,VE-10,2025-11-15,Peaje de Separadora Salida - P3,F400-00072833,-39.6,1881.4
Consumo,LIMA EXPRESA,VE-09,2025-11-15,Peaje de Separadora Salida - P3,F400-00072833,-39.6,1841.8
Consumo,LIMA EXPRESA,APF856,2025-11-15,Peaje Estadio – P10   ,F400-00072061,-6.6,1835.2
Consumo,LIMA EXPRESA,APF856,2025-11-15,Peaje de El Pino - P5,F400-00072061,-6.6,1828.6
Consumo,LIMA EXPRESA,VE-07,2025-11-15,Peaje de Santa Anita - P4,F400-00072061,-39.6,1789.0
Consumo,LIMA EXPRESA,VE-35,2025-11-15,Peaje de Priale Entrada - P6,F400-00072061,-26.4,1762.6
Consumo,LIMA EXPRESA,VE-07,2025-11-15,Peaje Huánuco – P8   ,F400-00072061,-39.6,1723.0
Consumo,LIMA EXPRESA,APF856,2025-11-15,Peaje de Santa Anita - P4,F400-00072061,-6.6,1716.4
Consumo,LIMA EXPRESA,VE-20,2025-11-15,Peaje de Priale Entrada - P6,F400-00072061,-26.4,1690.0
Consumo,LIMA EXPRESA,VE-35,2025-11-15,Peaje de Priale Salida - P7,F400-00072061,-26.4,1663.6
Consumo,LIMA EXPRESA,APF856,2025-11-15,Peaje Huánuco – P8   ,F400-00072061,-6.6,1657.0
Consumo,LIMA EXPRESA,VE-20,2025-11-15,Peaje de Priale Salida - P7,F400-00072061,-26.4,1630.6
Consumo,LIMA EXPRESA,VE-35,2025-11-17,Peaje de Priale Entrada - P6,F400-00072833,-26.4,1604.2
Consumo,LIMA EXPRESA,VE-05,2025-11-17,Peaje de Priale Entrada - P6,F400-00072833,-39.6,1564.6
Consumo,LIMA EXPRESA,VE-12,2025-11-17,Peaje de Priale Entrada - P6,F400-00072833,-26.4,1538.2
Consumo,LIMA EXPRESA,APF856,2025-11-17,Peaje Estadio – P10   ,F400-00072833,-6.6,1531.6
Consumo,LIMA EXPRESA,VE-31,2025-11-17,Peaje de Monterrico Entrada - P1,F400-00072833,-26.4,1505.2
Consumo,LIMA EXPRESA,APF856,2025-11-17,Peaje de Monterrico Entrada - P1,F400-00072833,-6.6,1498.6
Consumo,LIMA EXPRESA,VE-12,2025-11-17,Peaje de Priale Salida - P7,F400-00072833,-26.4,1472.2
Consumo,LIMA EXPRESA,VE-33,2025-11-17,Peaje de Monterrico Entrada - P1,F400-00072833,-26.4,1445.8
Consumo,LIMA EXPRESA,VE-20,2025-11-17,Peaje de Priale Entrada - P6,F400-00072833,-26.4,1419.4
Consumo,LIMA EXPRESA,APF856,2025-11-17,Peaje de Monterrico Salida - P2,F400-00072833,-6.6,1412.8
Consumo,LIMA EXPRESA,VE-20,2025-11-17,Peaje de Priale Salida - P7,F400-00072833,-26.4,1386.4
Consumo,LIMA EXPRESA,VE-31,2025-11-17,Peaje de Monterrico Salida - P2,F400-00072833,-26.4,1360.0
Consumo,LIMA EXPRESA,VE-35,2025-11-17,Peaje de Priale Salida - P7,F400-00072833,-26.4,1333.6
Consumo,LIMA EXPRESA,VE-30,2025-11-17,Peaje Huánuco – P8   ,F400-00072833,-26.4,1307.2
Consumo,LIMA EXPRESA,VE-12,2025-11-17,Peaje de Monterrico Entrada - P1,F400-00072833,-26.4,1280.8
Consumo,LIMA EXPRESA,VE-33,2025-11-17,Peaje de Monterrico Salida - P2,F400-00072833,-26.4,1254.4
Consumo,LIMA EXPRESA,VE-20,2025-11-17,Peaje de Monterrico Entrada - P1,F400-00072833,-26.4,1228.0
Consumo,LIMA EXPRESA,VE-35,2025-11-17,Peaje de Monterrico Entrada - P1,F400-00072833,-26.4,1201.6
Consumo,LIMA EXPRESA,VE-20,2025-11-17,Peaje de Monterrico Salida - P2,F400-00072833,-26.4,1175.2
Consumo,LIMA EXPRESA,VE-31,2025-11-17,Peaje de Monterrico Entrada - P1,F400-00072833,-26.4,1148.8
Consumo,LIMA EXPRESA,VE-35,2025-11-17,Peaje de Monterrico Salida - P2,F400-00072833,-26.4,1122.4
Consumo,LIMA EXPRESA,VE-05,2025-11-17,Peaje de El Pino - P5,F400-00072833,-39.6,1082.8
Consumo,LIMA EXPRESA,VE-05,2025-11-17,Peaje de Monterrico Entrada - P1,F400-00072833,-39.6,1043.2
Consumo,LIMA EXPRESA,APF856,2025-11-17,Peaje Estadio – P10   ,F400-00072833,-6.6,1036.6
Consumo,LIMA EXPRESA,VE-31,2025-11-17,Peaje de Monterrico Salida - P2,F400-00072833,-26.4,1010.2
Consumo,LIMA EXPRESA,VE-06,2025-11-17,Peaje de Priale Entrada - P6,F400-00072833,-39.6,970.6
Consumo,LIMA EXPRESA,APF856,2025-11-17,Peaje de El Pino - P5,F400-00072833,-6.6,964.0
Consumo,LIMA EXPRESA,VE-35,2025-11-17,Peaje de Monterrico Entrada - P1,F400-00072833,-26.4,937.6
Consumo,LIMA EXPRESA,VE-12,2025-11-17,Peaje de Monterrico Entrada - P1,F400-00072833,-26.4,911.2
Consumo,LIMA EXPRESA,APF856,2025-11-17,Peaje de Monterrico Salida - P2,F400-00072833,-6.6,904.6
Consumo,LIMA EXPRESA,APF856,2025-11-17,Peaje Huánuco – P8   ,F400-00072833,-6.6,898.0
Consumo,LIMA EXPRESA,VE-35,2025-11-17,Peaje de Monterrico Salida - P2,F400-00072833,-26.4,871.6
Consumo,LIMA EXPRESA,VE-31,2025-11-17,Peaje de Monterrico Entrada - P1,F400-00072833,-26.4,845.2
Consumo,LIMA EXPRESA,VE-05,2025-11-17,Peaje de Monterrico Salida - P2,F400-00072833,-39.6,805.6
Consumo,LIMA EXPRESA,VE-19,2025-11-17,Peaje Estadio – P10   ,F400-00072833,-26.4,779.2
Consumo,LIMA EXPRESA,VE-29,2025-11-17,Peaje Estadio – P10   ,F400-00072833,-26.4,752.8
Consumo,LIMA EXPRESA,VE-19,2025-11-17,Peaje de Monterrico Entrada - P1,F400-00072833,-26.4,726.4
Consumo,LIMA EXPRESA,VE-29,2025-11-17,Peaje de Monterrico Entrada - P1,F400-00072833,-26.4,700.0
Consumo,LIMA EXPRESA,VE-19,2025-11-17,Peaje de Monterrico Salida - P2,F400-00072833,-26.4,673.6
Consumo,LIMA EXPRESA,VE-29,2025-11-17,Peaje de Monterrico Salida - P2,F400-00072833,-26.4,647.2
Consumo,LIMA EXPRESA,VE-29,2025-11-18,Peaje de Monterrico Entrada - P1,F400-00072833,-26.4,620.8
Consumo,LIMA EXPRESA,VE-19,2025-11-18,Peaje de Monterrico Salida - P2,F400-00072833,-26.4,594.4
Consumo,LIMA EXPRESA,VE-29,2025-11-18,Peaje de Monterrico Salida - P2,F400-00072833,-26.4,568.0
Consumo,LIMA EXPRESA,VE-35,2025-11-18,Peaje de Priale Entrada - P6,F400-00072833,-26.4,541.6
Consumo,LIMA EXPRESA,VE-35,2025-11-18,Peaje de Priale Salida - P7,F400-00072833,-26.4,515.2
Consumo,LIMA EXPRESA,VE-12,2025-11-18,Peaje de Priale Entrada - P6,F400-00072833,-26.4,488.8
Consumo,LIMA EXPRESA,VE-20,2025-11-18,Peaje de Monterrico Entrada - P1,F400-00072833,-26.4,462.4
Consumo,LIMA EXPRESA,VE-31,2025-11-18,Peaje de Monterrico Entrada - P1,F400-00072833,-26.4,436.0
Consumo,LIMA EXPRESA,VE-05,2025-11-18,Peaje de Priale Entrada - P6,F400-00072833,-39.6,396.4
Consumo,LIMA EXPRESA,VE-12,2025-11-18,Peaje de Priale Salida - P7,F400-00072833,-26.4,370.0
Consumo,LIMA EXPRESA,VE-35,2025-11-18,Peaje de Monterrico Entrada - P1,F400-00072833,-26.4,343.6
Consumo,LIMA EXPRESA,CUC445,2025-11-18,Peaje Estadio – P10   ,F400-00072833,-6.6,337.0
Consumo,LIMA EXPRESA,VE-20,2025-11-18,Peaje de Monterrico Salida - P2,F400-00072833,-26.4,310.6
Consumo,LIMA EXPRESA,CUC445,2025-11-18,Peaje de Monterrico Entrada - P1,F400-00072833,-6.6,304.0
Consumo,LIMA EXPRESA,VE-31,2025-11-18,Peaje de Monterrico Salida - P2,F400-00072833,-26.4,277.6
Consumo,LIMA EXPRESA,VE-35,2025-11-18,Peaje de Monterrico Salida - P2,F400-00072833,-26.4,251.2
Consumo,LIMA EXPRESA,VE-12,2025-11-18,Peaje de Monterrico Entrada - P1,F400-00072833,-26.4,224.8
Consumo,LIMA EXPRESA,VE-06,2025-11-18,Peaje de El Pino - P5,F400-00072833,-39.6,185.2
Consumo,LIMA EXPRESA,VE-07,2025-11-18,Peaje de El Pino - P5,F400-00072833,-19.8,165.4
Consumo,LIMA EXPRESA,VE-20,2025-11-18,Peaje de Monterrico Entrada - P1,F400-00072833,-26.4,139.0
Consumo,LIMA EXPRESA,VE-09,2025-11-18,Peaje de El Pino - P5,F400-00072833,-39.6,99.4
Consumo,LIMA EXPRESA,VE-10,2025-11-18,Peaje de El Pino - P5,F400-00072833,-39.6,59.8
Consumo,LIMA EXPRESA,VE-07,2025-11-18,Peaje de Santa Anita - P4,F400-00072833,-19.8,40.0
Consumo,LIMA EXPRESA,VE-06,2025-11-18,Peaje de Santa Anita - P4,F400-00072833,-39.6,0.4
Consumo,LIMA EXPRESA,VE-09,2025-11-18,Peaje de Separadora Salida - P3,F400-00072833,-19.8,-19.4
Consumo,LIMA EXPRESA,VE-10,2025-11-18,Peaje de Separadora Salida - P3,F400-00072833,-39.6,-59.0
Consumo,LIMA EXPRESA,VE-35,2025-11-18,Peaje de Monterrico Entrada - P1,F400-00072833,-26.4,-85.4
Consumo,LIMA EXPRESA,VE-31,2025-11-18,Peaje de Monterrico Entrada - P1,F400-00072833,-26.4,-111.8
Consumo,LIMA EXPRESA,VE-12,2025-11-18,Peaje de Monterrico Salida - P2,F400-00072833,-26.4,-138.2
Consumo,LIMA EXPRESA,VE-20,2025-11-18,Peaje de Monterrico Salida - P2,F400-00072833,-26.4,-164.6
Consumo,LIMA EXPRESA,VE-35,2025-11-18,Peaje de Monterrico Salida - P2,F400-00072833,-26.4,-191.0
Consumo,LIMA EXPRESA,VE-31,2025-11-18,Peaje de Monterrico Salida - P2,F400-00072833,-26.4,-217.4
Recarga PEX,PEX,,2025-11-18,,TR006-001007689,1000.0,782.6
Consumo,LIMA EXPRESA,VE-31,2025-11-18,Peaje de Monterrico Entrada - P1,F400-00072833,-26.4,756.2
Consumo,LIMA EXPRESA,CUC445,2025-11-18,Peaje de Monterrico Salida - P2,F400-00072833,-6.6,749.6
Consumo,LIMA EXPRESA,CUC445,2025-11-18,Peaje Huánuco – P8   ,F400-00072833,-6.6,743.0
Consumo,LIMA EXPRESA,VE-07,2025-11-19,Peaje de El Pino - P5,F400-00072833,-39.6,703.4
Consumo,LIMA EXPRESA,VE-10,2025-11-19,Peaje de El Pino - P5,F400-00072833,-39.6,663.8
Consumo,LIMA EXPRESA,VE-09,2025-11-19,Peaje de El Pino - P5,F400-00072833,-39.6,624.2
Consumo,LIMA EXPRESA,VE-06,2025-11-19,Peaje de El Pino - P5,F400-00072833,-39.6,584.6
Consumo,LIMA EXPRESA,VE-35,2025-11-19,Peaje de Priale Entrada - P6,F400-00072833,-26.4,558.2
Consumo,LIMA EXPRESA,VE-35,2025-11-19,Peaje de Priale Salida - P7,F400-00072833,-26.4,531.8
Consumo,LIMA EXPRESA,VE-20,2025-11-19,Peaje de Monterrico Entrada - P1,F400-00072833,-26.4,505.4
Consumo,LIMA EXPRESA,VE-07,2025-11-19,Peaje de Santa Anita - P4,F400-00072833,-39.6,465.8
Consumo,LIMA EXPRESA,VE-10,2025-11-19,Peaje de Separadora Salida - P3,F400-00072833,-39.6,426.2
Consumo,LIMA EXPRESA,VE-09,2025-11-19,Peaje de Separadora Salida - P3,F400-00072833,-39.6,386.6
Consumo,LIMA EXPRESA,VE-06,2025-11-19,Peaje de Santa Anita - P4,F400-00072833,-39.6,347.0
Consumo,LIMA EXPRESA,CUC445,2025-11-19,Peaje Estadio – P10   ,F400-00072833,-6.6,340.4
Consumo,LIMA EXPRESA,CUC445,2025-11-19,Peaje de Monterrico Entrada - P1,F400-00072833,-6.6,333.8
Consumo,LIMA EXPRESA,VE-12,2025-11-19,Peaje de Priale Entrada - P6,F400-00072833,-26.4,307.4
Consumo,LIMA EXPRESA,VE-31,2025-11-19,Peaje de Priale Entrada - P6,F400-00072833,-26.4,281.0
Consumo,LIMA EXPRESA,VE-31,2025-11-19,Peaje de Priale Salida - P7,F400-00072833,-26.4,254.6
Consumo,LIMA EXPRESA,VE-12,2025-11-19,Peaje de Priale Salida - P7,F400-00072833,-26.4,228.2
Consumo,LIMA EXPRESA,VE-20,2025-11-19,Peaje de Monterrico Salida - P2,F400-00072833,-26.4,201.8
Consumo,LIMA EXPRESA,VE-35,2025-11-19,Peaje de Monterrico Entrada - P1,F400-00072833,-26.4,175.4
Consumo,LIMA EXPRESA,VE-05,2025-11-19,Peaje Huánuco – P8   ,F400-00072833,-19.8,155.6
Consumo,LIMA EXPRESA,VE-31,2025-11-19,Peaje de Monterrico Entrada - P1,F400-00072833,-26.4,129.2
Consumo,LIMA EXPRESA,VE-20,2025-11-19,Peaje de Monterrico Entrada - P1,F400-00072833,-26.4,102.8
Consumo,LIMA EXPRESA,VE-07,2025-11-19,Peaje de El Pino - P5,F400-00072833,-39.6,63.2
Consumo,LIMA EXPRESA,VE-35,2025-11-19,Peaje de Monterrico Salida - P2,F400-00072833,-26.4,36.8
Consumo,LIMA EXPRESA,VE-09,2025-11-19,Peaje de El Pino - P5,F400-00072833,-39.6,-2.8
Consumo,LIMA EXPRESA,VE-07,2025-11-19,Peaje de Santa Anita - P4,F400-00072833,-39.6,-42.4
Consumo,LIMA EXPRESA,VE-06,2025-11-19,Peaje de El Pino - P5,F400-00072833,-39.6,-82.0
Consumo,LIMA EXPRESA,VE-09,2025-11-19,Peaje de Separadora Salida - P3,F400-00072833,-39.6,-121.6
Consumo,LIMA EXPRESA,VE-06,2025-11-19,Peaje de Santa Anita - P4,F400-00072833,-39.6,-161.2
Consumo,LIMA EXPRESA,VE-20,2025-11-19,Peaje de Monterrico Salida - P2,F400-00072833,-26.4,-187.6
Recarga PEX,PEX,,2025-11-19,,TR006-001008399,2500.0,2312.4
Consumo,LIMA EXPRESA,CUC445,2025-11-19,Peaje de Monterrico Salida - P2,F400-00072833,-6.6,2305.8
Consumo,LIMA EXPRESA,CUC445,2025-11-19,Peaje Huánuco – P8   ,F400-00072833,-6.6,2299.2
Consumo,LIMA EXPRESA,VE-05,2025-11-19,Peaje de Monterrico Salida - P2,F400-00072833,-39.6,2259.6
Consumo,LIMA EXPRESA,VE-07,2025-11-20,Peaje de El Pino - P5,F400-00072833,-39.6,2220.0
Consumo,LIMA EXPRESA,VE-06,2025-11-20,Peaje de El Pino - P5,F400-00072833,-39.6,2180.4
Consumo,LIMA EXPRESA,VE-35,2025-11-20,Peaje de Priale Entrada - P6,F400-00072833,-26.4,2154.0
Consumo,LIMA EXPRESA,VE-35,2025-11-20,Peaje Huánuco – P8   ,F400-00072833,-26.4,2127.6
Consumo,LIMA EXPRESA,VE-05,2025-11-20,Peaje de Priale Salida - P7,F400-00072833,-19.8,2107.8
Consumo,LIMA EXPRESA,VE-12,2025-11-20,Peaje de Priale Entrada - P6,F400-00072833,-26.4,2081.4
Consumo,LIMA EXPRESA,VE-31,2025-11-20,Peaje de Monterrico Entrada - P1,F400-00072833,-26.4,2055.0
Consumo,LIMA EXPRESA,VE-27,2025-11-20,Peaje de El Pino - P5,F400-00072833,-26.4,2028.6
Consumo,LIMA EXPRESA,VE-30,2025-11-20,Peaje de El Pino - P5,F400-00072833,-26.4,2002.2
Consumo,LIMA EXPRESA,VE-20,2025-11-20,Peaje de Monterrico Entrada - P1,F400-00072833,-26.4,1975.8
Consumo,LIMA EXPRESA,CUC445,2025-11-20,Peaje Estadio – P10   ,F400-00072833,-6.6,1969.2
Consumo,LIMA EXPRESA,VE-12,2025-11-20,Peaje de Priale Salida - P7,F400-00072833,-26.4,1942.8
Consumo,LIMA EXPRESA,CUC445,2025-11-20,Peaje de Monterrico Entrada - P1,F400-00072833,-6.6,1936.2
Consumo,LIMA EXPRESA,VE-06,2025-11-20,Peaje de Santa Anita - P4,F400-00072833,-39.6,1896.6
Consumo,LIMA EXPRESA,VE-07,2025-11-20,Peaje de Santa Anita - P4,F400-00072833,-39.6,1857.0
Consumo,LIMA EXPRESA,VE-35,2025-11-20,Peaje Estadio – P10   ,F400-00072833,-26.4,1830.6
Consumo,LIMA EXPRESA,VE-35,2025-11-20,Peaje de Priale Salida - P7,F400-00072833,-26.4,1804.2
Consumo,LIMA EXPRESA,VE-06,2025-11-20,Peaje Huánuco – P8   ,F400-00072833,-19.8,1784.4
Consumo,LIMA EXPRESA,VE-07,2025-11-20,Peaje Huánuco – P8   ,F400-00072833,-19.8,1764.6
Consumo,LIMA EXPRESA,VE-20,2025-11-20,Peaje de Monterrico Salida - P2,F400-00072833,-26.4,1738.2
Consumo,LIMA EXPRESA,VE-31,2025-11-20,Peaje de Monterrico Salida - P2,F400-00072833,-26.4,1711.8
Consumo,LIMA EXPRESA,VE-12,2025-11-20,Peaje de Monterrico Entrada - P1,F400-00072833,-26.4,1685.4
Consumo,LIMA EXPRESA,VE-20,2025-11-20,Peaje de Monterrico Entrada - P1,F400-00072833,-26.4,1659.0
Consumo,LIMA EXPRESA,VE-35,2025-11-20,Peaje de Priale Entrada - P6,F400-00072833,-26.4,1632.6
Consumo,LIMA EXPRESA,VE-35,2025-11-20,Peaje Huánuco – P8   ,F400-00072833,-26.4,1606.2
Consumo,LIMA EXPRESA,VE-31,2025-11-20,Peaje de Monterrico Entrada - P1,F400-00072833,-26.4,1579.8
Consumo,LIMA EXPRESA,VE-12,2025-11-20,Peaje de Monterrico Salida - P2,F400-00072833,-26.4,1553.4
Consumo,LIMA EXPRESA,VE-20,2025-11-20,Peaje de Monterrico Salida - P2,F400-00072833,-26.4,1527.0
Consumo,LIMA EXPRESA,VE-35,2025-11-20,Peaje Estadio – P10   ,F400-00072833,-26.4,1500.6
Consumo,LIMA EXPRESA,VE-35,2025-11-20,Peaje de Priale Salida - P7,F400-00072833,-26.4,1474.2
Consumo,LIMA EXPRESA,VE-31,2025-11-20,Peaje de Monterrico Salida - P2,F400-00072833,-26.4,1447.8
Consumo,LIMA EXPRESA,CUC445,2025-11-20,Peaje de Monterrico Salida - P2,F400-00072833,-6.6,1441.2
Consumo,LIMA EXPRESA,ANQ212,2025-11-20,Peaje de Monterrico Salida - P2,F400-00072833,-6.6,1434.6
Consumo,LIMA EXPRESA,ANQ212,2025-11-20,Peaje Huánuco – P8   ,F400-00072833,-6.6,1428.0
Consumo,LIMA EXPRESA,VE-35,2025-11-21,Peaje de Priale Entrada - P6,F400-00072833,-26.4,1401.6
Consumo,LIMA EXPRESA,VE-05,2025-11-21,Peaje de Priale Entrada - P6,F400-00072833,-39.6,1362.0
Consumo,LIMA EXPRESA,VE-20,2025-11-21,Peaje de Priale Entrada - P6,F400-00072833,-26.4,1335.6
Consumo,LIMA EXPRESA,VE-31,2025-11-21,Peaje de Priale Entrada - P6,F400-00072833,-26.4,1309.2
Consumo,LIMA EXPRESA,VE-12,2025-11-21,Peaje de Priale Entrada - P6,F400-00072833,-26.4,1282.8
Consumo,LIMA EXPRESA,VE-31,2025-11-21,Peaje de Priale Salida - P7,F400-00072833,-26.4,1256.4
Consumo,LIMA EXPRESA,VE-12,2025-11-21,Peaje de Priale Salida - P7,F400-00072833,-26.4,1230.0
Consumo,LIMA EXPRESA,VE-07,2025-11-21,Peaje de El Pino - P5,F400-00072833,-39.6,1190.4
Consumo,LIMA EXPRESA,VE-35,2025-11-21,Peaje de Priale Salida - P7,F400-00072833,-26.4,1164.0
Consumo,LIMA EXPRESA,VE-20,2025-11-21,Peaje de Priale Salida - P7,F400-00072833,-26.4,1137.6
Consumo,LIMA EXPRESA,VE-07,2025-11-21,Peaje de Santa Anita - P4,F400-00072833,-39.6,1098.0
Consumo,LIMA EXPRESA,VE-31,2025-11-21,Peaje de Monterrico Entrada - P1,F400-00072833,-26.4,1071.6
Consumo,LIMA EXPRESA,VE-07,2025-11-21,Peaje Huánuco – P8   ,F400-00072833,-19.8,1051.8
Consumo,LIMA EXPRESA,VE-12,2025-11-21,Peaje de Monterrico Entrada - P1,F400-00072833,-26.4,1025.4
Consumo,LIMA EXPRESA,VE-35,2025-11-21,Peaje de Priale Entrada - P6,F400-00072833,-26.4,999.0
Consumo,LIMA EXPRESA,VE-20,2025-11-21,Peaje de Monterrico Entrada - P1,F400-00072833,-26.4,972.6
Consumo,LIMA EXPRESA,VE-12,2025-11-21,Peaje de Monterrico Salida - P2,F400-00072833,-26.4,946.2
Consumo,LIMA EXPRESA,VE-31,2025-11-21,Peaje de Monterrico Salida - P2,F400-00072833,-26.4,919.8
Consumo,LIMA EXPRESA,VE-35,2025-11-21,Peaje de Priale Salida - P7,F400-00072833,-26.4,893.4
Consumo,LIMA EXPRESA,VE-07,2025-11-21,Peaje de El Pino - P5,F400-00072833,-39.6,853.8
Consumo,LIMA EXPRESA,VE-07,2025-11-21,Peaje de Santa Anita - P4,F400-00072833,-39.6,814.2
Consumo,LIMA EXPRESA,VE-29,2025-11-21,Peaje de Monterrico Entrada - P1,F400-00072833,-26.4,787.8
Consumo,LIMA EXPRESA,VE-29,2025-11-21,Peaje de Monterrico Salida - P2,F400-00072833,-26.4,761.4
Consumo,LIMA EXPRESA,VE-19,2025-11-21,Peaje de Monterrico Salida - P2,F400-00072833,-26.4,735.0
Consumo,LIMA EXPRESA,VE-35,2025-11-22,Peaje de Priale Entrada - P6,F400-00072833,-26.4,708.6
Consumo,LIMA EXPRESA,VE-20,2025-11-22,Peaje de Monterrico Entrada - P1,F400-00072833,-26.4,682.2
Consumo,LIMA EXPRESA,VE-35,2025-11-22,Peaje de Priale Salida - P7,F400-00072833,-26.4,655.8
Consumo,LIMA EXPRESA,VE-31,2025-11-22,Peaje de Monterrico Entrada - P1,F400-00072833,-26.4,629.4
Consumo,LIMA EXPRESA,VE-20,2025-11-22,Peaje de Monterrico Salida - P2,F400-00072833,-26.4,603.0
Consumo,LIMA EXPRESA,VE-12,2025-11-22,Peaje de Monterrico Entrada - P1,F400-00072833,-26.4,576.6
Consumo,LIMA EXPRESA,VE-35,2025-11-22,Peaje de Monterrico Entrada - P1,F400-00072833,-26.4,550.2
Consumo,LIMA EXPRESA,CUC445,2025-11-22,Peaje Estadio – P10   ,F400-00072833,-6.6,543.6
Consumo,LIMA EXPRESA,CUC445,2025-11-22,Peaje de Monterrico Entrada - P1,F400-00072833,-6.6,537.0
Consumo,LIMA EXPRESA,VE-31,2025-11-22,Peaje de Monterrico Salida - P2,F400-00072833,-26.4,510.6
Consumo,LIMA EXPRESA,VE-06,2025-11-22,Peaje de El Pino - P5,F400-00072833,-39.6,471.0
Consumo,LIMA EXPRESA,VE-06,2025-11-22,Peaje de Santa Anita - P4,F400-00072833,-39.6,431.4
Consumo,LIMA EXPRESA,VE-35,2025-11-22,Peaje de Monterrico Salida - P2,F400-00072833,-26.4,405.0
Consumo,LIMA EXPRESA,CUC445,2025-11-22,Peaje de Monterrico Salida - P2,F400-00072833,-6.6,398.4
Consumo,LIMA EXPRESA,CUC445,2025-11-22,Peaje Huánuco – P8   ,F400-00072833,-6.6,391.8
Consumo,LIMA EXPRESA,VE-12,2025-11-22,Peaje de Monterrico Salida - P2,F400-00072833,-26.4,365.4
Consumo,LIMA EXPRESA,VE-20,2025-11-22,Peaje de Priale Entrada - P6,F400-00072833,-26.4,339.0
Consumo,LIMA EXPRESA,VE-20,2025-11-22,Peaje de Priale Salida - P7,F400-00072833,-26.4,312.6
Recarga PEX,PEX,,2025-11-22,,TR006-001010368,2500.0,2812.6
Consumo,LIMA EXPRESA,VE-12,2025-11-22,Peaje de Monterrico Entrada - P1,F400-00073602,-26.4,2786.2
Consumo,LIMA EXPRESA,VE-35,2025-11-22,Peaje de Monterrico Entrada - P1,F400-00072833,-26.4,2759.8
Consumo,LIMA EXPRESA,VE-31,2025-11-22,Peaje de Monterrico Entrada - P1,F400-00072833,-26.4,2733.4
Consumo,LIMA EXPRESA,VE-27,2025-11-22,Peaje de Separadora Salida - P3,F400-00072833,-26.4,2707.0
Consumo,LIMA EXPRESA,VE-35,2025-11-22,Peaje de Monterrico Salida - P2,F400-00072833,-26.4,2680.6
Consumo,LIMA EXPRESA,VE-27,2025-11-22,Peaje Huánuco – P8   ,F400-00072833,-26.4,2654.2
Consumo,LIMA EXPRESA,VE-30,2025-11-22,Peaje de Separadora Salida - P3,F400-00072833,-26.4,2627.8
Consumo,LIMA EXPRESA,CUC445,2025-11-22,Peaje Estadio – P10   ,F400-00072833,-6.6,2621.2
Consumo,LIMA EXPRESA,CUC445,2025-11-22,Peaje de Monterrico Entrada - P1,F400-00072833,-6.6,2614.6
Consumo,LIMA EXPRESA,CUC445,2025-11-22,Peaje de Monterrico Salida - P2,F400-00072833,-6.6,2608.0
Consumo,LIMA EXPRESA,VE-05,2025-11-24,Peaje de Priale Entrada - P6,F400-00073602,-39.6,2568.4
Consumo,LIMA EXPRESA,VE-35,2025-11-24,Peaje de Priale Entrada - P6,F400-00073602,-26.4,2542.0
Consumo,LIMA EXPRESA,VE-35,2025-11-24,Peaje de Priale Salida - P7,F400-00073602,-26.4,2515.6
Consumo,LIMA EXPRESA,VE-31,2025-11-24,Peaje de Priale Entrada - P6,F400-00073602,-26.4,2489.2
Consumo,LIMA EXPRESA,VE-12,2025-11-24,Peaje de Priale Entrada - P6,F400-00073602,-26.4,2462.8
Consumo,LIMA EXPRESA,VE-20,2025-11-24,Peaje de Priale Entrada - P6,F400-00073602,-26.4,2436.4
Consumo,LIMA EXPRESA,VE-31,2025-11-24,Peaje de Priale Salida - P7,F400-00073602,-26.4,2410.0
Consumo,LIMA EXPRESA,VE-12,2025-11-24,Peaje de Priale Salida - P7,F400-00073602,-26.4,2383.6
Consumo,LIMA EXPRESA,VE-35,2025-11-24,Peaje de Monterrico Entrada - P1,F400-00073602,-26.4,2357.2
Consumo,LIMA EXPRESA,VE-20,2025-11-24,Peaje de Priale Salida - P7,F400-00073602,-26.4,2330.8
