Tiempo de procesamiento: 1640.99 segundos
id,liquidacion_nro,transportista,fecha,nro_guia,placa,vehiculo_id,insumo,material_id,peso_seco,peso_humedo,monto_total,ruta,origen,destino,fuente,fecha_carga
1785447333478-0010017671,1785447333478,VIRGEN DE ESTRELLA S.A.C.,2026-05-20,001/0017671,D8B795,VE-13,"ARENA HUMEDA (TN) - SAN LORENZO",MAT-3,34.69,30.7,227.91,"CONSORCIO AGREGADOS SAN LORENZO S.A.C. - MATERIALES","CONSORCIO AGREGADOS SAN LORENZO S.A.C.","MATERIALES","Virgen de Estrella 46988.pdf",2026-07-30T22:02:54.484Z
1785447333478-0010017672,1785447333478,VIRGEN DE ESTRELLA S.A.C.,2026-05-20,001/0017672,AWH708,VE-24,"ARENA HUMEDA (TN) - SAN LORENZO",MAT-3,38.75,34.29,254.59,"CONSORCIO AGREGADOS SAN LORENZO S.A.C. - MATERIALES","CONSORCIO AGREGADOS SAN LORENZO S.A.C.","MATERIALES","Virgen de Estrella 46988.pdf",2026-07-30T22:02:54.484Z
1785447333478-0010017674,1785447333478,VIRGEN DE ESTRELLA S.A.C.,2026-05-20,001/0017674,AJC805,VE-21,"ARENA HUMEDA (TN) - SAN LORENZO",MAT-3,38.59,34.15,253.54,"CONSORCIO AGREGADOS SAN LORENZO S.A.C. - MATERIALES","CONSORCIO AGREGADOS SAN LORENZO S.A.C.","MATERIALES","Virgen de Estrella 46988.pdf",2026-07-30T22:02:54.484Z
1785447333478-0010017682,1785447333478,VIRGEN DE ESTRELLA S.A.C.,2026-05-20,001/0017682,AWW871,VE-23,"ARENA HUMEDA (TN) - SAN LORENZO",MAT-3,40.3,35.66,264.77,"CONSORCIO AGREGADOS SAN LORENZO S.A.C. - MATERIALES","CONSORCIO AGREGADOS SAN LORENZO S.A.C.","MATERIALES","Virgen de Estrella 46988.pdf",2026-07-30T22:02:54.484Z
1785447333478-0010017683,1785447333478,VIRGEN DE ESTRELLA S.A.C.,2026-05-20,001/0017683,AWW845,VE-25,"ARENA HUMEDA (TN) - SAN LORENZO",MAT-3,38.4,33.98,252.29,"CONSORCIO AGREGADOS SAN LORENZO S.A.C. - MATERIALES","CONSORCIO AGREGADOS SAN LORENZO S.A.C.","MATERIALES","Virgen de Estrella 46988.pdf",2026-07-30T22:02:54.484Z
1785447333478-0010017687,1785447333478,VIRGEN DE ESTRELLA S.A.C.,2026-05-20,001/0017687,AKE789,VE-22,"ARENA HUMEDA (TN) - SAN LORENZO",MAT-3,36.65,32.43,240.79,"CONSORCIO AGREGADOS SAN LORENZO S.A.C. - MATERIALES","CONSORCIO AGREGADOS SAN LORENZO S.A.C.","MATERIALES","Virgen de Estrella 46988.pdf",2026-07-30T22:02:54.484Z
1785447333478-0010017688,1785447333478,VIRGEN DE ESTRELLA S.A.C.,2026-05-20,001/0017688,ABL875,VE-17,"ARENA HUMEDA (TN) - SAN LORENZO",MAT-3,38.76,34.3,254.65,"CONSORCIO AGREGADOS SAN LORENZO S.A.C. - MATERIALES","CONSORCIO AGREGADOS SAN LORENZO S.A.C.","MATERIALES","Virgen de Estrella 46988.pdf",2026-07-30T22:02:54.484Z
1785447333478-0010017709,1785447333478,VIRGEN DE ESTRELLA S.A.C.,2026-05-21,001/0017709,AWW871,VE-23,"ARENA HUMEDA (TN) - SAN LORENZO",MAT-3,43.38,38.39,285.01,"CONSORCIO AGREGADOS SAN LORENZO S.A.C. - MATERIALES","CONSORCIO AGREGADOS SAN LORENZO S.A.C.","MATERIALES","Virgen de Estrella 46988.pdf",2026-07-30T22:02:54.484Z
1785447333478-0010017710,1785447333478,VIRGEN DE ESTRELLA S.A.C.,2026-05-21,001/0017710,D8B795,VE-13,"ARENA HUMEDA (TN) - SAN LORENZO",MAT-3,39.64,35.08,260.43,"CONSORCIO AGREGADOS SAN LORENZO S.A.C. - MATERIALES","CONSORCIO AGREGADOS SAN LORENZO S.A.C.","MATERIALES","Virgen de Estrella 46988.pdf",2026-07-30T22:02:54.484Z
1785447333478-0010017714,1785447333478,VIRGEN DE ESTRELLA S.A.C.,2026-05-21,001/0017714,AKE789,VE-22,"ARENA HUMEDA (TN) - SAN LORENZO",MAT-3,39.03,34.54,256.43,"CONSORCIO AGREGADOS SAN LORENZO S.A.C. - MATERIALES","CONSORCIO AGREGADOS SAN LORENZO S.A.C.","MATERIALES","Virgen de Estrella 46988.pdf",2026-07-30T22:02:54.484Z
1785447333478-0010017719,1785447333478,VIRGEN DE ESTRELLA S.A.C.,2026-05-21,001/0017719,AWW871,VE-23,"ARENA HUMEDA (TN) - SAN LORENZO",MAT-3,40.28,35.65,264.64,"CONSORCIO AGREGADOS SAN LORENZO S.A.C. - MATERIALES","CONSORCIO AGREGADOS SAN LORENZO S.A.C.","MATERIALES","Virgen de Estrella 46988.pdf",2026-07-30T22:02:54.484Z
1785447333478-0010017720,1785447333478,VIRGEN DE ESTRELLA S.A.C.,2026-05-21,001/0017720,D8E728,VE-15,"ARENA HUMEDA (TN) - SAN LORENZO",MAT-3,36.64,32.42,240.72,"CONSORCIO AGREGADOS SAN LORENZO S.A.C. - MATERIALES","CONSORCIO AGREGADOS SAN LORENZO S.A.C.","MATERIALES","Virgen de Estrella 46988.pdf",2026-07-30T22:02:54.484Z
1785447333478-0010017726,1785447333478,VIRGEN DE ESTRELLA S.A.C.,2026-05-21,001/0017726,ABN852,VE-18,"ARENA HUMEDA (TN) - SAN LORENZO",MAT-3,39.97,35.37,262.6,"CONSORCIO AGREGADOS SAN LORENZO S.A.C. - MATERIALES","CONSORCIO AGREGADOS SAN LORENZO S.A.C.","MATERIALES","Virgen de Estrella 46988.pdf",2026-07-30T22:02:54.484Z
1785447333478-0010017727,1785447333478,VIRGEN DE ESTRELLA S.A.C.,2026-05-21,001/0017727,AWW845,VE-25,"ARENA HUMEDA (TN) - SAN LORENZO",MAT-3,40.95,36.24,269.04,"CONSORCIO AGREGADOS SAN LORENZO S.A.C. - MATERIALES","CONSORCIO AGREGADOS SAN LORENZO S.A.C.","MATERIALES","Virgen de Estrella 46988.pdf",2026-07-30T22:02:54.484Z
1785447333478-0010017731,1785447333478,VIRGEN DE ESTRELLA S.A.C.,2026-05-21,001/0017731,BZR752,VE-29,"ARENA HUMEDA (TN) - SAN LORENZO",MAT-3,42.6,37.7,279.88,"CONSORCIO AGREGADOS SAN LORENZO S.A.C. - MATERIALES","CONSORCIO AGREGADOS SAN LORENZO S.A.C.","MATERIALES","Virgen de Estrella 46988.pdf",2026-07-30T22:02:54.484Z
1785447333478-0010017749,1785447333478,VIRGEN DE ESTRELLA S.A.C.,2026-05-22,001/0017749,ABL875,VE-17,"ARENA HUMEDA (TN) - SAN LORENZO",MAT-3,33.25,37.57,246.83,"CONSORCIO AGREGADOS SAN LORENZO S.A.C. - MATERIALES","CONSORCIO AGREGADOS SAN LORENZO S.A.C.","MATERIALES","Virgen de Estrella 46988.pdf",2026-07-30T22:02:54.484Z
1785447333478-0010017750,1785447333478,VIRGEN DE ESTRELLA S.A.C.,2026-05-22,001/0017750,BFI758,VE-28,"ARENA HUMEDA (TN) - SAN LORENZO",MAT-3,36.96,41.77,274.43,"CONSORCIO AGREGADOS SAN LORENZO S.A.C. - MATERIALES","CONSORCIO AGREGADOS SAN LORENZO S.A.C.","MATERIALES","Virgen de Estrella 46988.pdf",2026-07-30T22:02:54.484Z
1785447333478-0010017751,1785447333478,VIRGEN DE ESTRELLA S.A.C.,2026-05-22,001/0017751,AWW845,VE-25,"ARENA HUMEDA (TN) - SAN LORENZO",MAT-3,34.88,39.42,258.99,"CONSORCIO AGREGADOS SAN LORENZO S.A.C. - MATERIALES","CONSORCIO AGREGADOS SAN LORENZO S.A.C.","MATERIALES","Virgen de Estrella 46988.pdf",2026-07-30T22:02:54.484Z
1785447333478-0010017752,1785447333478,VIRGEN DE ESTRELLA S.A.C.,2026-05-22,001/0017752,ABN852,VE-18,"ARENA HUMEDA (TN) - SAN LORENZO",MAT-3,35.31,39.9,262.14,"CONSORCIO AGREGADOS SAN LORENZO S.A.C. - MATERIALES","CONSORCIO AGREGADOS SAN LORENZO S.A.C.","MATERIALES","Virgen de Estrella 46988.pdf",2026-07-30T22:02:54.484Z
1785447333478-0010017753,1785447333478,VIRGEN DE ESTRELLA S.A.C.,2026-05-22,001/0017753,BAE736,VE-26,"ARENA HUMEDA (TN) - SAN LORENZO",MAT-3,35.52,40.14,263.72,"CONSORCIO AGREGADOS SAN LORENZO S.A.C. - MATERIALES","CONSORCIO AGREGADOS SAN LORENZO S.A.C.","MATERIALES","Virgen de Estrella 46988.pdf",2026-07-30T22:02:54.484Z
1785447333478-0010017754,1785447333478,VIRGEN DE ESTRELLA S.A.C.,2026-05-22,001/0017754,D8B795,VE-13,"ARENA HUMEDA (TN) - SAN LORENZO",MAT-3,32.33,36.53,240,"CONSORCIO AGREGADOS SAN LORENZO S.A.C. - MATERIALES","CONSORCIO AGREGADOS SAN LORENZO S.A.C.","MATERIALES","Virgen de Estrella 46988.pdf",2026-07-30T22:02:54.484Z
1785447333478-0010017761,1785447333478,VIRGEN DE ESTRELLA S.A.C.,2026-05-22,001/0017761,D8D861,VE-14,"ARENA HUMEDA (TN) - SAN LORENZO",MAT-3,32.15,36.33,238.69,"CONSORCIO AGREGADOS SAN LORENZO S.A.C. - MATERIALES","CONSORCIO AGREGADOS SAN LORENZO S.A.C.","MATERIALES","Virgen de Estrella 46988.pdf",2026-07-30T22:02:54.484Z
1785447333478-0010017762,1785447333478,VIRGEN DE ESTRELLA S.A.C.,2026-05-22,001/0017762,AWH708,VE-24,"ARENA HUMEDA (TN) - SAN LORENZO",MAT-3,35.96,40.64,267,"CONSORCIO AGREGADOS SAN LORENZO S.A.C. - MATERIALES","CONSORCIO AGREGADOS SAN LORENZO S.A.C.","MATERIALES","Virgen de Estrella 46988.pdf",2026-07-30T22:02:54.484Z
1785447333478-0010017776,1785447333478,VIRGEN DE ESTRELLA S.A.C.,2026-05-22,001/0017776,C9T788,VE-11,"ARENA HUMEDA (TN) - SAN LORENZO",MAT-3,32.61,36.85,242.1,"CONSORCIO AGREGADOS SAN LORENZO S.A.C. - MATERIALES","CONSORCIO AGREGADOS SAN LORENZO S.A.C.","MATERIALES","Virgen de Estrella 46988.pdf",2026-07-30T22:02:54.484Z
1785447333478-0010017801,1785447333478,VIRGEN DE ESTRELLA S.A.C.,2026-05-23,001/0017801,D8D945,,"ARENA HUMEDA (TN) - SAN LORENZO",MAT-3,30.56,34.53,226.86,"CONSORCIO AGREGADOS SAN LORENZO S.A.C. - MATERIALES","CONSORCIO AGREGADOS SAN LORENZO S.A.C.","MATERIALES","Virgen de Estrella 46988.pdf",2026-07-30T22:02:54.484Z
1785447333478-0010017802,1785447333478,VIRGEN DE ESTRELLA S.A.C.,2026-05-23,001/0017802,ABN852,VE-18,"ARENA HUMEDA (TN) - SAN LORENZO",MAT-3,35.94,40.61,266.81,"CONSORCIO AGREGADOS SAN LORENZO S.A.C. - MATERIALES","CONSORCIO AGREGADOS SAN LORENZO S.A.C.","MATERIALES","Virgen de Estrella 46988.pdf",2026-07-30T22:02:54.484Z
1785447333478-0010017809,1785447333478,VIRGEN DE ESTRELLA S.A.C.,2026-05-23,001/0017809,D8E728,VE-15,"ARENA HUMEDA (TN) - SAN LORENZO",MAT-3,32.5,36.73,241.32,"CONSORCIO AGREGADOS SAN LORENZO S.A.C. - MATERIALES","CONSORCIO AGREGADOS SAN LORENZO S.A.C.","MATERIALES","Virgen de Estrella 46988.pdf",2026-07-30T22:02:54.484Z
1785447333478-0010017810,1785447333478,VIRGEN DE ESTRELLA S.A.C.,2026-05-23,001/0017810,ABL875,VE-17,"ARENA HUMEDA (TN) - SAN LORENZO",MAT-3,35.96,40.63,266.94,"CONSORCIO AGREGADOS SAN LORENZO S.A.C. - MATERIALES","CONSORCIO AGREGADOS SAN LORENZO S.A.C.","MATERIALES","Virgen de Estrella 46988.pdf",2026-07-30T22:02:54.484Z
1785447333478-0010017813,1785447333478,VIRGEN DE ESTRELLA S.A.C.,2026-05-23,001/0017813,ABL875,VE-17,"ARENA HUMEDA (TN) - SAN LORENZO",MAT-3,35.26,39.84,261.75,"CONSORCIO AGREGADOS SAN LORENZO S.A.C. - MATERIALES","CONSORCIO AGREGADOS SAN LORENZO S.A.C.","MATERIALES","Virgen de Estrella 46988.pdf",2026-07-30T22:02:54.484Z
1785447333478-0010017815,1785447333478,VIRGEN DE ESTRELLA S.A.C.,2026-05-23,001/0017815,AKE789,VE-22,"ARENA HUMEDA (TN) - SAN LORENZO",MAT-3,33.71,38.09,250.25,"CONSORCIO AGREGADOS SAN LORENZO S.A.C. - MATERIALES","CONSORCIO AGREGADOS SAN LORENZO S.A.C.","MATERIALES","Virgen de Estrella 46988.pdf",2026-07-30T22:02:54.484Z
1785447333478-0010017816,1785447333478,VIRGEN DE ESTRELLA S.A.C.,2026-05-23,001/0017816,D8D861,VE-14,"ARENA HUMEDA (TN) - SAN LORENZO",MAT-3,32.66,36.91,242.5,"CONSORCIO AGREGADOS SAN LORENZO S.A.C. - MATERIALES","CONSORCIO AGREGADOS SAN LORENZO S.A.C.","MATERIALES","Virgen de Estrella 46988.pdf",2026-07-30T22:02:54.484Z
1785447333478-0010017817,1785447333478,VIRGEN DE ESTRELLA S.A.C.,2026-05-23,001/0017817,AJC805,VE-21,"ARENA HUMEDA (TN) - SAN LORENZO",MAT-3,35.27,39.85,261.81,"CONSORCIO AGREGADOS SAN LORENZO S.A.C. - MATERIALES","CONSORCIO AGREGADOS SAN LORENZO S.A.C.","MATERIALES","Virgen de Estrella 46988.pdf",2026-07-30T22:02:54.484Z
1785447333478-0010017818,1785447333478,VIRGEN DE ESTRELLA S.A.C.,2026-05-23,001/0017818,AHJ786,VE-19,"ARENA HUMEDA (TN) - SAN LORENZO",MAT-3,36.18,40.88,268.58,"CONSORCIO AGREGADOS SAN LORENZO S.A.C. - MATERIALES","CONSORCIO AGREGADOS SAN LORENZO S.A.C.","MATERIALES","Virgen de Estrella 46988.pdf",2026-07-30T22:02:54.484Z
1785447333478-0010017568,1785447333478,VIRGEN DE ESTRELLA S.A.C.,2026-05-18,001/0017568,BAE736,VE-26,"ARENA HUMEDA (TN) - SAN LORENZO",MAT-3,31.66,36.09,206.43,"CONSORCIO AGREGADOS SAN LORENZO S.A.C. - MEIGGS","CONSORCIO AGREGADOS SAN LORENZO S.A.C.","MEIGGS","Virgen de Estrella 46988.pdf",2026-07-30T22:02:54.484Z
1785447333478-0010017569,1785447333478,VIRGEN DE ESTRELLA S.A.C.,2026-05-18,001/0017569,AWW845,VE-25,"ARENA HUMEDA (TN) - SAN LORENZO",MAT-3,30.7,35,200.2,"CONSORCIO AGREGADOS SAN LORENZO S.A.C. - MEIGGS","CONSORCIO AGREGADOS SAN LORENZO S.A.C.","MEIGGS","Virgen de Estrella 46988.pdf",2026-07-30T22:02:54.484Z
1785447333478-0010017570,1785447333478,VIRGEN DE ESTRELLA S.A.C.,2026-05-18,001/0017570,AJC805,VE-21,"ARENA HUMEDA (TN) - SAN LORENZO",MAT-3,32.88,37.48,214.39,"CONSORCIO AGREGADOS SAN LORENZO S.A.C. - MEIGGS","CONSORCIO AGREGADOS SAN LORENZO S.A.C.","MEIGGS","Virgen de Estrella 46988.pdf",2026-07-30T22:02:54.484Z
1785447333478-0010017571,1785447333478,VIRGEN DE ESTRELLA S.A.C.,2026-05-18,001/0017571,D8B795,VE-13,"ARENA HUMEDA (TN) - SAN LORENZO",MAT-3,14.18,34.6,197.91,"CONSORCIO AGREGADOS SAN LORENZO S.A.C. - MEIGGS","CONSORCIO AGREGADOS SAN LORENZO S.A.C.","MEIGGS","Virgen de Estrella 46988.pdf",2026-07-30T22:02:54.484Z
1785447333478-0010017572,1785447333478,VIRGEN DE ESTRELLA S.A.C.,2026-05-18,001/0017572,AHJ786,VE-19,"ARENA HUMEDA (TN) - SAN LORENZO",MAT-3,32.32,36.85,210.78,"CONSORCIO AGREGADOS SAN LORENZO S.A.C. - MEIGGS","CONSORCIO AGREGADOS SAN LORENZO S.A.C.","MEIGGS","Virgen de Estrella 46988.pdf",2026-07-30T22:02:54.484Z
1785447333478-0010017573,1785447333478,VIRGEN DE ESTRELLA S.A.C.,2026-05-18,001/0017573,AKE789,VE-22,"ARENA HUMEDA (TN) - SAN LORENZO",MAT-3,31.07,35.42,202.6,"CONSORCIO AGREGADOS SAN LORENZO S.A.C. - MEIGGS","CONSORCIO AGREGADOS SAN LORENZO S.A.C.","MEIGGS","Virgen de Estrella 46988.pdf",2026-07-30T22:02:54.484Z
1785447333478-0010017575,1785447333478,VIRGEN DE ESTRELLA S.A.C.,2026-05-18,001/0017575,BZR752,VE-29,"ARENA HUMEDA (TN) - SAN LORENZO",MAT-3,35.46,40.43,231.26,"CONSORCIO AGREGADOS SAN LORENZO S.A.C. - MEIGGS","CONSORCIO AGREGADOS SAN LORENZO S.A.C.","MEIGGS","Virgen de Estrella 46988.pdf",2026-07-30T22:02:54.484Z
1785447333478-0010017576,1785447333478,VIRGEN DE ESTRELLA S.A.C.,2026-05-18,001/0017576,D8E728,VE-15,"ARENA HUMEDA (TN) - SAN LORENZO",MAT-3,31.5,35.91,205.41,"CONSORCIO AGREGADOS SAN LORENZO S.A.C. - MEIGGS","CONSORCIO AGREGADOS SAN LORENZO S.A.C.","MEIGGS","Virgen de Estrella 46988.pdf",2026-07-30T22:02:54.484Z
1785447333478-0010017580,1785447333478,VIRGEN DE ESTRELLA S.A.C.,2026-05-18,001/0017580,ABN852,VE-18,"ARENA HUMEDA (TN) - SAN LORENZO",MAT-3,34.48,39.31,224.85,"CONSORCIO AGREGADOS SAN LORENZO S.A.C. - MEIGGS","CONSORCIO AGREGADOS SAN LORENZO S.A.C.","MEIGGS","Virgen de Estrella 46988.pdf",2026-07-30T22:02:54.484Z
1785447333478-0010017582,1785447333478,VIRGEN DE ESTRELLA S.A.C.,2026-05-18,001/0017582,AWW845,VE-25,"ARENA HUMEDA (TN) - SAN LORENZO",MAT-3,32.15,36.65,209.64,"CONSORCIO AGREGADOS SAN LORENZO S.A.C. - MEIGGS","CONSORCIO AGREGADOS SAN LORENZO S.A.C.","MEIGGS","Virgen de Estrella 46988.pdf",2026-07-30T22:02:54.484Z
1785447333478-0010017627,1785447333478,VIRGEN DE ESTRELLA S.A.C.,2026-05-19,001/0017627,AWW845,VE-25,"ARENA HUMEDA (TN) - SAN LORENZO",MAT-3,34.54,34.54,197.57,"CONSORCIO AGREGADOS SAN LORENZO S.A.C. - MEIGGS","CONSORCIO AGREGADOS SAN LORENZO S.A.C.","MEIGGS","Virgen de Estrella 46988.pdf",2026-07-30T22:02:54.484Z
1785447333478-0010017628,1785447333478,VIRGEN DE ESTRELLA S.A.C.,2026-05-19,001/0017628,AKE789,VE-22,"ARENA HUMEDA (TN) - SAN LORENZO",MAT-3,31.29,35.05,200.49,"CONSORCIO AGREGADOS SAN LORENZO S.A.C. - MEIGGS","CONSORCIO AGREGADOS SAN LORENZO S.A.C.","MEIGGS","Virgen de Estrella 46988.pdf",2026-07-30T22:02:54.484Z
1785447333478-0010017629,1785447333478,VIRGEN DE ESTRELLA S.A.C.,2026-05-19,001/0017629,ABN852,VE-18,"ARENA HUMEDA (TN) - SAN LORENZO",MAT-3,33.39,37.4,213.93,"CONSORCIO AGREGADOS SAN LORENZO S.A.C. - MEIGGS","CONSORCIO AGREGADOS SAN LORENZO S.A.C.","MEIGGS","Virgen de Estrella 46988.pdf",2026-07-30T22:02:54.484Z
1785447333478-0010017630,1785447333478,VIRGEN DE ESTRELLA S.A.C.,2026-05-19,001/0017630,BZR752,VE-29,"ARENA HUMEDA (TN) - SAN LORENZO",MAT-3,32.72,36.65,209.64,"CONSORCIO AGREGADOS SAN LORENZO S.A.C. - MEIGGS","CONSORCIO AGREGADOS SAN LORENZO S.A.C.","MEIGGS","Virgen de Estrella 46988.pdf",2026-07-30T22:02:54.484Z
1785447333478-0010017640,1785447333478,VIRGEN DE ESTRELLA S.A.C.,2026-05-19,001/0017640,D8E728,VE-15,"ARENA HUMEDA (TN) - SAN LORENZO",MAT-3,29.32,32.84,187.84,"CONSORCIO AGREGADOS SAN LORENZO S.A.C. - MEIGGS","CONSORCIO AGREGADOS SAN LORENZO S.A.C.","MEIGGS","Virgen de Estrella 46988.pdf",2026-07-30T22:02:54.484Z
1785447333478-0010017641,1785447333478,VIRGEN DE ESTRELLA S.A.C.,2026-05-19,001/0017641,BFI758,VE-28,"ARENA HUMEDA (TN) - SAN LORENZO",MAT-3,33.91,37.98,217.25,"CONSORCIO AGREGADOS SAN LORENZO S.A.C. - MEIGGS","CONSORCIO AGREGADOS SAN LORENZO S.A.C.","MEIGGS","Virgen de Estrella 46988.pdf",2026-07-30T22:02:54.484Z
1785447333478-0010017690,1785447333478,VIRGEN DE ESTRELLA S.A.C.,2026-05-21,001/0017690,ABN852,VE-18,"ARENA HUMEDA (TN) - SAN LORENZO",MAT-3,31.46,35.23,201.52,"CONSORCIO AGREGADOS SAN LORENZO S.A.C. - MEIGGS","CONSORCIO AGREGADOS SAN LORENZO S.A.C.","MEIGGS","Virgen de Estrella 46988.pdf",2026-07-30T22:02:54.484Z
1785447333478-0010017691,1785447333478,VIRGEN DE ESTRELLA S.A.C.,2026-05-21,001/0017691,AWW845,VE-25,"ARENA HUMEDA (TN) - SAN LORENZO",MAT-3,33.63,37.66,215.42,"CONSORCIO AGREGADOS SAN LORENZO S.A.C. - MEIGGS","CONSORCIO AGREGADOS SAN LORENZO S.A.C.","MEIGGS","Virgen de Estrella 46988.pdf",2026-07-30T22:02:54.484Z
1785447333478-0010017695,1785447333478,VIRGEN DE ESTRELLA S.A.C.,2026-05-21,001/0017695,BFI758,VE-28,"ARENA HUMEDA (TN) - SAN LORENZO",MAT-3,35.52,39.78,227.54,"CONSORCIO AGREGADOS SAN LORENZO S.A.C. - MEIGGS","CONSORCIO AGREGADOS SAN LORENZO S.A.C.","MEIGGS","Virgen de Estrella 46988.pdf",2026-07-30T22:02:54.484Z
1785447333478-0010017696,1785447333478,VIRGEN DE ESTRELLA S.A.C.,2026-05-21,001/0017696,D8E728,VE-15,"ARENA HUMEDA (TN) - SAN LORENZO",MAT-3,30.78,34.47,197.17,"CONSORCIO AGREGADOS SAN LORENZO S.A.C. - MEIGGS","CONSORCIO AGREGADOS SAN LORENZO S.A.C.","MEIGGS","Virgen de Estrella 46988.pdf",2026-07-30T22:02:54.484Z
1785447333478-0010017698,1785447333478,VIRGEN DE ESTRELLA S.A.C.,2026-05-21,001/0017698,AWW871,VE-23,"ARENA HUMEDA (TN) - SAN LORENZO",MAT-3,33.81,37.87,216.62,"CONSORCIO AGREGADOS SAN LORENZO S.A.C. - MEIGGS","CONSORCIO AGREGADOS SAN LORENZO S.A.C.","MEIGGS","Virgen de Estrella 46988.pdf",2026-07-30T22:02:54.484Z
1785447333478-0010017699,1785447333478,VIRGEN DE ESTRELLA S.A.C.,2026-05-21,001/0017699,D8B795,VE-13,"ARENA HUMEDA (TN) - SAN LORENZO",MAT-3,31.96,35.8,204.78,"CONSORCIO AGREGADOS SAN LORENZO S.A.C. - MEIGGS","CONSORCIO AGREGADOS SAN LORENZO S.A.C.","MEIGGS","Virgen de Estrella 46988.pdf",2026-07-30T22:02:54.484Z
1785447333478-0010017735,1785447333478,VIRGEN DE ESTRELLA S.A.C.,2026-05-22,001/0017735,AWW845,VE-25,"ARENA HUMEDA (TN) - SAN LORENZO",MAT-3,33.32,36.98,211.53,"CONSORCIO AGREGADOS SAN LORENZO S.A.C. - MEIGGS","CONSORCIO AGREGADOS SAN LORENZO S.A.C.","MEIGGS","Virgen de Estrella 46988.pdf",2026-07-30T22:02:54.484Z
1785447333478-0010017736,1785447333478,VIRGEN DE ESTRELLA S.A.C.,2026-05-22,001/0017736,BFI758,VE-28,"ARENA HUMEDA (TN) - SAN LORENZO",MAT-3,35.02,38.87,222.34,"CONSORCIO AGREGADOS SAN LORENZO S.A.C. - MEIGGS","CONSORCIO AGREGADOS SAN LORENZO S.A.C.","MEIGGS","Virgen de Estrella 46988.pdf",2026-07-30T22:02:54.484Z
1785447333478-0010017737,1785447333478,VIRGEN DE ESTRELLA S.A.C.,2026-05-22,001/0017737,BAE736,VE-26,"ARENA HUMEDA (TN) - SAN LORENZO",MAT-3,33.93,37.66,215.42,"CONSORCIO AGREGADOS SAN LORENZO S.A.C. - MEIGGS","CONSORCIO AGREGADOS SAN LORENZO S.A.C.","MEIGGS","Virgen de Estrella 46988.pdf",2026-07-30T22:02:54.484Z
1785447333478-0010017738,1785447333478,VIRGEN DE ESTRELLA S.A.C.,2026-05-22,001/0017738,ABN852,VE-18,"ARENA HUMEDA (TN) - SAN LORENZO",MAT-3,33.34,37.01,211.7,"CONSORCIO AGREGADOS SAN LORENZO S.A.C. - MEIGGS","CONSORCIO AGREGADOS SAN LORENZO S.A.C.","MEIGGS","Virgen de Estrella 46988.pdf",2026-07-30T22:02:54.484Z
1785447333478-0010017742,1785447333478,VIRGEN DE ESTRELLA S.A.C.,2026-05-22,001/0017742,D8B795,VE-13,"ARENA HUMEDA (TN) - SAN LORENZO",MAT-3,32.7,36.3,207.64,"CONSORCIO AGREGADOS SAN LORENZO S.A.C. - MEIGGS","CONSORCIO AGREGADOS SAN LORENZO S.A.C.","MEIGGS","Virgen de Estrella 46988.pdf",2026-07-30T22:02:54.484Z
1785447333478-0010017743,1785447333478,VIRGEN DE ESTRELLA S.A.C.,2026-05-22,001/0017743,AHJ786,VE-19,"ARENA HUMEDA (TN) - SAN LORENZO",MAT-3,34.58,38.38,219.53,"CONSORCIO AGREGADOS SAN LORENZO S.A.C. - MEIGGS","CONSORCIO AGREGADOS SAN LORENZO S.A.C.","MEIGGS","Virgen de Estrella 46988.pdf",2026-07-30T22:02:54.484Z
1785447333478-0010017778,1785447333478,VIRGEN DE ESTRELLA S.A.C.,2026-05-22,001/0017778,AFX735,VE-16,"ARENA HUMEDA (TN) - SAN LORENZO",MAT-3,35.17,39.04,223.31,"CONSORCIO AGREGADOS SAN LORENZO S.A.C. - MEIGGS","CONSORCIO AGREGADOS SAN LORENZO S.A.C.","MEIGGS","Virgen de Estrella 46988.pdf",2026-07-30T22:02:54.484Z
1785447333478-0010017779,1785447333478,VIRGEN DE ESTRELLA S.A.C.,2026-05-22,001/0017779,D8E728,VE-15,"ARENA HUMEDA (TN) - SAN LORENZO",MAT-3,33.95,37.69,215.59,"CONSORCIO AGREGADOS SAN LORENZO S.A.C. - MEIGGS","CONSORCIO AGREGADOS SAN LORENZO S.A.C.","MEIGGS","Virgen de Estrella 46988.pdf",2026-07-30T22:02:54.484Z
1785447333478-0010017780,1785447333478,VIRGEN DE ESTRELLA S.A.C.,2026-05-22,001/0017780,AKE789,VE-22,"ARENA HUMEDA (TN) - SAN LORENZO",MAT-3,35.15,39.02,223.19,"CONSORCIO AGREGADOS SAN LORENZO S.A.C. - MEIGGS","CONSORCIO AGREGADOS SAN LORENZO S.A.C.","MEIGGS","Virgen de Estrella 46988.pdf",2026-07-30T22:02:54.484Z
1785447333478-0010017781,1785447333478,VIRGEN DE ESTRELLA S.A.C.,2026-05-22,001/0017781,D8B795,VE-13,"ARENA HUMEDA (TN) - SAN LORENZO",MAT-3,33.31,36.97,211.47,"CONSORCIO AGREGADOS SAN LORENZO S.A.C. - MEIGGS","CONSORCIO AGREGADOS SAN LORENZO S.A.C.","MEIGGS","Virgen de Estrella 46988.pdf",2026-07-30T22:02:54.484Z
